Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Experimental Condition [MMS Treatment],Experimental Condition [Genotype],Comment [Gene Identifier],Comment [Gene Symbol],Channels
rad53-MMS-000384 PerkinElmer CellCarrier NEW,A1,Saccharomyces cerevisiae,NCBITaxon,4932,Untreated,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR176W,ECM5,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,L3,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YAL041W,CDC24,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,L4,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YBR094W,PBY1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,L5,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YLR114C,AVL9,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,L6,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGL163C,RAD54,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,L7,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YNL218W,MGS1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,L8,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR092C,AIP1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,L9,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL160C,DHH1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M1,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YAR009C,YAR009C,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M10,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YEL015W,EDC3,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M11,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGL194C,HOS2,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M12,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YHR061C,GIC1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M13,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YJL145W,SFH5,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M14,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YIL148W,RPL40A,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M15,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YPL166W,ATG29,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M16,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL115C,IWR1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M17,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YCR028C-A,RIM1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M18,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YER008C,SEC3,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M19,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YLR085C,ARP6,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M2,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YOR160W,MTR10,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M20,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGL131C,SNT2,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M3,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YPR008W,HAA1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M4,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YPL074W,YTA6,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M5,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YER070W,RNR1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M6,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YKR010C,TOF2,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M7,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR106C,YKU80,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M8,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YML007W,YAP1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,M9,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGR211W,ZPR1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N1,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YHR164C,DNA2,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N10,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YFR021W,ATG18,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N11,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR465C,RMT2,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N12,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YPR129W,SCD6,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N13,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR184C,ATC1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N14,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR099W,BMH2,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N15,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YBR072W,HSP26,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N16,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YPL024W,RMI1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N17,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGL029W,CGR1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N18,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YOR092W,ECM3,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N19,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL117W,CYK3,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N2,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YAR019C,CDC15,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N20,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YBL023C,MCM2,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N3,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR246W,FAA4,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N4,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YEL011W,GLC3,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N5,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YJL090C,DPB11,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N6,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGR178C,PBP1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N7,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGL113W,SLD3,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N8,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YBR259W,YBR259W,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,N9,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL020C,RPN4,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O1,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YHR154W,RTT107,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O10,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL156W,YDL156W,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O11,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YIL153W,RRD1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O12,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL134C,PPH21,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O13,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YBR088C,POL30,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O14,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR075W,PPH3,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O15,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR412W,RRP17,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O16,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YIL158W,AIM20,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O17,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YLR438C-A,LSM3,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O18,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YOR270C,VPH1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O19,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YHR133C,NSG1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O2,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YBL005W,PDR3,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O20,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR076W,RAD55,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O3,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR499W,LCD1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O4,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR052C,DBF4,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O5,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YPL153C,RAD53,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O6,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR237W,BCH1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O7,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YCR054C,CTR86,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O8,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGL071W,AFT1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,O9,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR190C,RVB1,GFP:protein; RFP:cytoplasm
rad53-MMS-090384 PerkinElmer CellCarrier NEW,P1,Saccharomyces cerevisiae,NCBITaxon,4932,90 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YJR089W,BIR1,GFP:protein; RFP:cytoplasm
